alumID,degree,startyr,endyr,field,type,schoolID
1335,AB,1919,1923,Ed,undergraduate,68
1336,AB,1912,1916,,undergraduate,68
1338,AB,1911,1915,Ed,undergraduate,68
1339,AB,1880,1884,Music,undergraduate,68
1341,,1892,1897,Ed,undergraduate,68
1343,AB,1920,1921,Languages,undergraduate,68
1344,PhB,1894,1898,Ed,undergraduate,68
1345,AB,1919,1923,Ed,undergraduate,68
1342,AB,1886,1890,Ed,undergraduate,68
1346,AB,1909,1911,Ed,undergraduate,68
1347,,1918,1923,,undergraduate,68
1349,AB,1919,1923,,undergraduate,68
1350,,1876,1878,Ed,undergraduate,68
1351,AB,1918,1922,,undergraduate,68
1352,,1894,1896,,undergraduate,68
1353,,1919,1920,,undergraduate,68
1354,AB,1918,1922,Ed,undergraduate,68
1355,AB,1917,1921,Social Work,undergraduate,68
1356,PhB,1888,1892,Ed,undergraduate,68
1357,,1901,1902,,undergraduate,68
1358,BS,1912,1916,Science,undergraduate,68
1359,AB,1906,1910,,undergraduate,68
1360,AB,,1920,Romance lang.,undergraduate,68
1361,MD,,1893,Med,undergraduate,68
1362,BA,1915,1919,Science,undergraduate,68
1363,AB,1894,1898,Ed,undergraduate,68
1364,AB,1901,1905,,undergraduate,68
1365,,1916,1917,,undergraduate,68
1366,AB,1916,1920,Science,undergraduate,68
1367,MD,1879,1882,Med,undergraduate,68
1368,AB,1909,1913,Science,undergraduate,68
1369,,1901,1903,,undergraduate,68
1370,,1896,1898,,undergraduate,68
1371,,1889,1892,Ed,undergraduate,68
1372,AB,1919,1923,Ed,undergraduate,68
1373,AB,1915,1919,Ed,undergraduate,68
1374,AB,1895,1899,Ed,undergraduate,68
1375,AB,1913,1917,AB,undergraduate,68
1376,AB,1916,1920,Ed,undergraduate,68
1377,AB,1916,1920,Ed,undergraduate,68
1378,,1907,1911,Lib Science,undergraduate,68
1379,AB,1905,1909,Math,undergraduate,68
1380,,1907,1909,,undergraduate,68
1381,AB,1883,1887,,undergraduate,68
1382,AB,1907,1911,Ed,undergraduate,68
1383,,1901,1902,,undergraduate,68
1384,AB,1920,1923,,undergraduate,68
1385,AB,1918,1922,,undergraduate,68
1386,,1913,1914,English,undergraduate,68
1387,,1901,1902,Ed,undergraduate,68
1388,,1896,1897,,undergraduate,68
1389,AB,1893,1897,Ed,undergraduate,68
1390,AB,1914,1918,Ed,undergraduate,68
1391,AB,1913,1917,Lib.Science,undergraduate,68
1392,AB,1914,1918,,undergraduate,68
1393,AB,1900,1914,,undergraduate,68
1394,AB,1912,1916,Ed,undergraduate,68
1396,,1917,1918,Ed,undergraduate,68
1397,BA,1918,1922,Ed,undergraduate,68
1399,BA,1917,1921,,undergraduate,68
1400,AB,1917,1921,Ed,undergraduate,68
1401,AB,1901,1905,Ed,undergraduate,68
1402,AB,1887,1891,Ed,undergraduate,68
1403,PhB,1889,1893,Ed,undergraduate,68
1404,,1913,1915,,undergraduate,68
1405,AB,,1921,English,undergraduate,68
1406,AB,1914,1918,Math,undergraduate,68
1407,AB,1907,1911,Ed,undergraduate,68
1408,,1916,1918,,undergraduate,68
1409,AB,1914,1918,Ed,undergraduate,68
1410,AB,1916,1920,Ed,undergraduate,68
1411,AB,1885,1889,Languages,undergraduate,68
1412,AB,1906,1910,Ed,undergraduate,68
1413,,1913,1917,,undergraduate,68
1414,AB,1912,1916,,undergraduate,68
1415,AB,1884,1888,Ed,undergraduate,68
1416,,1909,1913,,undergraduate,68
1417,,1892,1893,,undergraduate,68
1418,AB,1916,1920,,undergraduate,68
1419,,1884,1885,Languages,undergraduate,68
1420,,,1919,,undergraduate,68
1421,AB,1910,1914,Ed,undergraduate,68
1422,,1916,1917,Social Work,undergraduate,68
1423,BA,1906,1910,Ed,undergraduate,68
1424,,1913,1914,Ed,undergraduate,68
1425,MD,,1907,Med,undergraduate,68
1426,AB,1919,1923,Lang,undergraduate,68
1427,AB,1914,1918,,undergraduate,68
1428,BS,1919,1923,Math,undergraduate,68
1429,,1892,1895,,undergraduate,68
1430,AB,1885,1889,Ed,undergraduate,68
1431,,1899,1900,,undergraduate,68
1432,AB,,1920,,undergraduate,68
1433,AB,1918,1922,Ed,undergraduate,68
1434,AB,1911,1915,Ed,undergraduate,68
1435,AB,1911,1915,Ed,undergraduate,68
1436,AB,1919,1923,Art,undergraduate,68
1437,,1909,1911,,undergraduate,68
1438,AB,1919,1923,Ed,undergraduate,68
1439,AB,1896,1900,Ed,undergraduate,68
1440,,1894,1895,,undergraduate,68
1441,AB,1902,1906,Ed,undergraduate,68
1442,,1920,1921,ED,undergraduate,68
1443,AB,1910,1914,,undergraduate,68
1444,,1916,1917,Chem,undergraduate,68
1445,AB,1915,1919,Ed,undergraduate,68
1446,MD,,1890,Med,undergraduate,68
1449,,,1908,,undergraduate,68
1450,AB,1893,1897,Lang.,undergraduate,68
1451,AB,1895,1900,Ed,undergraduate,68
1452,AB,1918,1922,Ed,undergraduate,68
1453,AB,1896,1900,Ed,undergraduate,68
1455,AB,1914,1918,Engl.,undergraduate,68
1457,AB,1909,1913,Engl.,undergraduate,68
1458,,1912,1914,,undergraduate,68
1459,,1888,1890,,undergraduate,68
1460,,,1922,,undergraduate,68
1461,MD,,1900,Med,undergraduate,68
1462,BA,1918,1922,Ed,undergraduate,68
1463,AB,1890,1894,Ed,undergraduate,68
1464,BL,1896,1900,,undergraduate,68
1465,,1886,1888,,undergraduate,68
1466,,1876,1878,,undergraduate,68
1467,BA,1908,1912,Ed,undergraduate,68
1468,,1913,1914,,undergraduate,68
1469,AB,1919,1923,,undergraduate,68
1470,BA,1915,1919,Ed,undergraduate,68
1472,AB,1912,1916,Engl.,undergraduate,68
1471,AB,1917,1921,Biol,undergraduate,68
1473,AB,1915,1919,Ed,undergraduate,68
1474,AB,1915,1919,Ed,undergraduate,68
1475,,1894,1896,Ed,undergraduate,68
1476,BA,1919,1923,Engl.,undergraduate,68
1477,,1913,1915,,undergraduate,68
1479,AB,1914,1918,Engl.,undergraduate,68
1480,AB,1915,1919,Science,undergraduate,68
1481,AB,1912,1916,Ed,undergraduate,68
1482,M.D.,,1904,Med,undergraduate,68
1483,BA,1915,1919,Pre-Law,undergraduate,68
1484,AB,1919,1923,Botany,undergraduate,68
1485,,1898,1900,Med,undergraduate,68
1486,PhB,1891,1896,Soc.Sci,undergraduate,68
1487,AB,1914,1918,,undergraduate,68
1488,PhB,1895,1899,,undergraduate,68
1489,AB,1907,1911,Ed,undergraduate,68
1490,,1887,1891,,undergraduate,68
1491,BA,1916,1920,English,undergraduate,68
1492,AB,1886,1890,Ed.,undergraduate,68
1493,AB,1901,1905,,undergraduate,68
1494,AB,1909,1913,Ed,undergraduate,68
1495,,1906,1909,,undergraduate,68
1496,AB,1905,1909,,undergraduate,68
1497,AB,1916,1920,Ed,undergraduate,68
1498,AB,1916,1920,Ed,undergraduate,68
1499,,1886,1888,Ed,undergraduate,68
1500,AB,1918,1922,Ed,undergraduate,68
1501,AB,,1921,Ed,undergraduate,68
1503,PhB,1890,1894,Latin,undergraduate,68
1504,PhB,1896,1900,Ed,undergraduate,68
1505,BA,,1923,,undergraduate,68
1506,,1892,1893,,undergraduate,68
1507,AB,,1906,Social Work,undergraduate,68
1508,,1898,1901,,undergraduate,68
1509,AB,1904,1908,,undergraduate,68
1510,AB,1909,1913,Lib.Science,undergraduate,68
1511,AB,1916,1920,Latin,undergraduate,68
1512,AB,1919,1923,Ed,undergraduate,68
1513,AB,1919,1923,Ed,undergraduate,68
1514,AB,1902,1906,ED,undergraduate,68
1515,AB,1907,1911,Ed,undergraduate,68
1516,AB,1919,1923,Ed,undergraduate,68
1517,MD,,1883,Med,undergraduate,68
1518,MD,,1890,Med,undergraduate,68
1447,AB,1915,1919,Soc.Work,undergraduate,68
1519,,1917,1918,,undergraduate,68
1520,AB,1911,1915,Ed,undergraduate,68
1521,AB,1915,1919,,undergraduate,68
1522,BL,,1890,Mod.Lang.,undergraduate,68
1523,,1870,1871,Engin. Arch.,undergraduate,68
1524,,1912,1912,Ed,undergraduate,68
1525,AB,1917,1921,Ed,undergraduate,68
1526,AB,1911,1915,,undergraduate,68
1527,,1900,1902,,undergraduate,68
1528,AB,1919,1923,Merchandising,undergraduate,68
1529,,1919,1921,,undergraduate,68
1530,AB,1919,1923,,undergraduate,68
1531,BA,1918,1922,Commercial,undergraduate,68
1532,AB,1917,1921,Ed,undergraduate,68
1533,AB,1911,1913,Ed,undergraduate,68
1534,AB,1918,1922,,undergraduate,68
1536,AB,1900,1904,Engl,undergraduate,68
1535,,1916,1917,,undergraduate,68
1537,AB,1908,1912,Ed,undergraduate,68
1538,,1885,1886,,undergraduate,68
1539,AB,1910,1914,Ed,undergraduate,68
1540,AB,1916,1920,Latin,undergraduate,68
1541,AB,1915,1919,Ed,undergraduate,68
1543,PhB,1893,1897,,undergraduate,68
1544,BPh,1888,1892,,undergraduate,68
1545,,1892,1893,Lib.Sci.,undergraduate,68
1546,AB,1896,1900,,undergraduate,68
1547,,1908,1910,,undergraduate,68
1548,AB,1917,1921,,undergraduate,68
1549,BA,,1923,,undergraduate,68
1550,AB,1917,1921,Psychology,undergraduate,68
1551,MD,,1888,Med,undergraduate,68
1554,,1915,1916,Ed,undergraduate,68
1569,AB,1890,1894,,undergraduate,68
1552,AB,,1921,,undergraduate,68
1553,AB,1889,1893,Botany,undergraduate,68
1555,AB,1913,1917,Ed,undergraduate,68
1557,AB,1910,1914,Ed,undergraduate,68
1558,BS,,1911,Pharm,undergraduate,68
1559,MD,,1884,Med,undergraduate,68
1560,BA,1919,1923,Hist,undergraduate,68
1561,AB,1918,1922,Ed,undergraduate,68
1562,AB,1916,1920,,undergraduate,68
1563,AB,1903,1907,,undergraduate,68
1564,PhB,1896,1900,Ed,undergraduate,68
1565,AB,1915,1919,Engl,undergraduate,68
1567,AB,1892,1896,Ed,undergraduate,68
1568,AB,1915,1919,Ed,undergraduate,68
1570,,1893,1895,Ed,undergraduate,68
1572,,1895,1897,Art,undergraduate,68
1573,AB,1910,1911,,undergraduate,68
1574,AB,1917,1921,Ed,undergraduate,68
1575,AB,1902,1906,,undergraduate,68
1576,AB,1894,1898,Ed,undergraduate,68
1577,,1888,1891,,undergraduate,68
1578,AB,1895,1899,Engl,undergraduate,68
1579,AB,1895,1899,Ed,undergraduate,68
1581,AB,1899,1903,,undergraduate,68
1584,,1888,1889,,undergraduate,68
1585,AB,1914,1918,Chem,undergraduate,68
1586,AB,1919,1923,Math,undergraduate,68
1587,AB,1906,1910,,undergraduate,68
1588,,1890,1892,Pharm,undergraduate,68
1589,AB,1895,1899,Engl,undergraduate,68
1590,DDS,,1894,Dent,undergraduate,68
1591,,1893,1895,Med,undergraduate,68
1596,,1897,1901,Pub Health,undergraduate,68
1592,BA,1917,1921,Voice,undergraduate,68
1593,MD,,1895,Med,undergraduate,68
1595,AB,1913,1917,,undergraduate,68
1597,,1901,1903,Ed,undergraduate,68
1598,AB,1910,1914,Ed,undergraduate,68
1599,AB,1906,1910,Ed,undergraduate,68
1600,AB,1915,1919,Ed,undergraduate,68
1601,AB,1919,1923,,undergraduate,68
1602,,1903,1904,,undergraduate,68
1603,BA,1917,1921,,undergraduate,68
1604,,1920,1921,,undergraduate,68
1605,BA,1910,1914,Ed,undergraduate,68
1606,,1915,1917,Engin,undergraduate,68
1607,,1891,1893,Ed,undergraduate,68
1608,AB,1911,1915,Ed,undergraduate,68
1609,,1891,1893,Ed,undergraduate,68
1610,AB,1917,1921,Ed,undergraduate,68
1611,AB,1915,1919,Ed,undergraduate,68
1626,MD,,1884,Med,undergraduate,68
1612,AB,1901,1905,Ed,undergraduate,68
1613,AB,1917,1921,Soc Work,undergraduate,68
1614,AB,1908,1912,Ed,undergraduate,68
1615,AB,1900,1904,Ed,undergraduate,68
1616,,,1922,Ed,undergraduate,68
1617,AB,1906,1910,Ed,undergraduate,68
1618,MD,,1907,Med,undergraduate,68
1619,AB,1917,1921,Ed,undergraduate,68
1621,,1902,1904,Ed,undergraduate,68
1622,AB,1907,1911,,undergraduate,68
1623,,1890,1891,,undergraduate,68
1624,MD,,1884,Med,undergraduate,68
1625,AB,1919,1923,Ed,undergraduate,68
1627,AB,1899,1903,Ed,undergraduate,68
1628,AB,1909,1913,,undergraduate,68
1629,AB,1906,1910,Ed,undergraduate,68
1630,AB,1892,1896,Ed,undergraduate,68
1631,AB,1914,1918,,undergraduate,68
1632,AB,,1924,PreMed,undergraduate,68
1633,AB,1914,1918,Ed,undergraduate,68
1634,AB,1908,1912,,undergraduate,68
1635,AB,1918,1922,Engl,undergraduate,68
1636,,1886,1887,,undergraduate,68
1637,,1893,1894,Dent,undergraduate,68
1639,,1910,1913,,undergraduate,68
1640,AB,1903,1907,,undergraduate,68
1641,AB,,1921,Soc.Service,undergraduate,68
1642,AB,1913,1917,Ed,undergraduate,68
1643,AB,1910,1914,Ed,undergraduate,68
1644,AB,1899,1903,,undergraduate,68
1645,,1895,1896,,undergraduate,68
1647,BS,,1914,PreMed,undergraduate,68
1648,MD,,1873,Med,undergraduate,68
1650,AB,1916,1920,Ed,undergraduate,68
1651,,1913,1914,,undergraduate,68
1652,AB,,1915,,undergraduate,68
1653,,1919,1921,,undergraduate,68
1655,AB,1880,1884,Ed,undergraduate,68
1656,AB,1883,1887,Ed,undergraduate,68
1657,AB,1893,1897,Engl,undergraduate,68
1658,,1903,1904,"Art, Music",undergraduate,68
1659,AB,1919,1923,,undergraduate,68
1660,AB,1913,1917,,undergraduate,68
1661,AB,1906,1910,,undergraduate,68
1662,AB,1902,1906,English,undergraduate,68
1663,BS,,1922,Pharm,undergraduate,68
1664,AB,1909,1913,Ed,undergraduate,68
1665,PhC,,1893,Pharm,undergraduate,68
1666,AB,1909,1913,Ed,undergraduate,68
1670,AB,1899,1903,,undergraduate,68
1668,,1879,1888,Botany,undergraduate,68
1667,BA,1918,1922,Ed,undergraduate,68
1669,AB,1903,1907,Math,undergraduate,68
1671,AB,1881,1885,Lang,undergraduate,68
1766,AB,1911,1915,Ed,undergraduate,68
1677,AB,1912,1916,,undergraduate,68
1679,,1906,1907,Ed,undergraduate,68
1697,AB,1890,1894,Ed,undergraduate,68
1706,AB,1916,1920,,undergraduate,68
1708,AB,1915,1916,,undergraduate,68
1709,AB,1914,1918,Ed,undergraduate,68
1710,AB,1914,1918,Ed,undergraduate,68
1712,BS,1894,1898,Science,undergraduate,68
1721,M.D.,,1890,Med,undergraduate,68
1725,AB,1915,1919,,undergraduate,68
1726,AB,1917,1921,English,undergraduate,68
1767,AB,1894,1898,Ed,undergraduate,68
1768,,,1909,,undergraduate,68
1769,AB,1911,1913,,undergraduate,68
1734,,1884,1888,Ed,undergraduate,68
1735,BA,1910,1914,Ed,undergraduate,68
1736,AB,1909,1923,Ed,undergraduate,68
1738,AB,1904,1908,English,undergraduate,68
1744,AB,1914,1918,,undergraduate,68
1747,AB,1897,1901,Ed,undergraduate,68
1751,,1888,1890,Med,undergraduate,68
1756,AB,1908,1912,Ed,undergraduate,68
1770,AB,1917,1921,Ed,undergraduate,68
1771,MD,,1915,Med,undergraduate,68
1772,AB,1917,1921,,undergraduate,68
1774,,1911,1913,,undergraduate,68
1775,BA,1904,1908,,undergraduate,68
1777,AB,1889,1893,Ed,undergraduate,68
1778,,1892,1894,,undergraduate,68
1779,DDS,,1917,Dent,undergraduate,68
1780,AB,1915,1919,Ed,undergraduate,68
1781,AB,1904,1905,Ed,undergraduate,68
1782,AB,1901,1905,Ed,undergraduate,68
1783,AB,1910,1914,Hist,undergraduate,68
1784,AB,1902,1906,Ed,undergraduate,68
1786,AB,1918,1922,Ed,undergraduate,68
1787,AB,1915,1919,Hist.,undergraduate,68
1788,,1894,1895,,undergraduate,68
1789,MD,,1877,Med,undergraduate,68
1790,BL,1894,1898,Ed,undergraduate,68
1791,,1917,1918,,undergraduate,68
1792,AB,1911,1915,Lang.,undergraduate,68
1793,AB,1918,1920,Ed,undergraduate,68
1794,AB,1899,1903,,undergraduate,68
1795,,1903,1904,,undergraduate,68
1796,,1913,1914,,undergraduate,68
1797,,1906,1908,,undergraduate,68
1798,AB,1907,1911,,undergraduate,68
1799,AB,1873,1877,,undergraduate,68
1800,AB,1904,1908,Geology,undergraduate,68
1801,AB,1895,1899,Math,undergraduate,68
1802,AB,1918,1922,,undergraduate,68
1803,,1908,1909,,undergraduate,68
1804,,,1923,Ed,undergraduate,68
1805,AB,1906,1910,Ed,undergraduate,68
1806,BA,1903,1907,Ed,undergraduate,68
1807,,1880,1882,,undergraduate,68
1808,AB,1918,1922,Ed,undergraduate,68
1809,AB,1905,1909,Ed,undergraduate,68
1811,PhB,1892,1896,Ed,undergraduate,68
1812,AB,1916,1920,,undergraduate,68
1813,AB,1913,1915,Ed,undergraduate,68
1814,AB,1917,1921,Ed,undergraduate,68
1815,AB,1897,1901,Ed,undergraduate,68
1816,AB,1898,1902,Lang,undergraduate,68
1818,AB,1916,1920,Social Work,undergraduate,68
1819,,1888,1890,ED,undergraduate,68
1820,,1901,1902,Ed,undergraduate,68
1821,AB,1917,1921,Lang,undergraduate,68
1822,AB,1911,1915,Ed,undergraduate,68
1823,AB,1886,1890,Ed,undergraduate,68
1824,AB,1921,1923,Lib Sci,undergraduate,68
1825,AB,1919,1923,,undergraduate,68
1672,AB,1891,1895,Music,undergraduate,68
1673,AB,1919,1921,Ed,undergraduate,68
1674,BA,1916,1920,Lang,undergraduate,68
1675,AB,1907,1911,,undergraduate,68
1676,,1895,1895,Med,undergraduate,68
1680,,1914,1915,,undergraduate,68
1681,AB,1912,1916,Engl,undergraduate,68
1682,,1894,1895,Ed,undergraduate,68
1683,MD,,1890,Med,undergraduate,68
1684,AB,1906,1910,Ed,undergraduate,68
1685,BL,1898,1900,Ed,undergraduate,68
1686,,1888,1892,Ed,undergraduate,68
1687,AB,1914,1918,Ed,undergraduate,68
1688,PhB,1890,1894,Ed,undergraduate,68
1689,MD,,1890,Med,undergraduate,68
1690,AB,1905,1909,Ed,undergraduate,68
1693,,1908,1911,,undergraduate,68
1692,AB,1896,1900,Ed,undergraduate,68
1694,AB,1917,1921,Art,undergraduate,68
1695,BS,,1919,Science,undergraduate,68
1696,,1895,1896,Musi,undergraduate,68
1698,AB,1903,1907,Ed,undergraduate,68
1699,,1900,1901,Ed,undergraduate,68
1700,AB,1915,1919,Ed,undergraduate,68
1701,AB,1892,1896,Ed,undergraduate,68
1702,AB,1917,1920,Ed,undergraduate,68
1703,AB,1895,1898,,undergraduate,68
1704,AB,1914,1915,Ed,undergraduate,68
1705,AB,1873,1877,Ed,undergraduate,68
1707,AB,1879,1883,Ed,undergraduate,68
1711,BL,1883,1887,Ed,undergraduate,68
1713,,1906,1907,,undergraduate,68
1714,AB,1901,1902,Ed,undergraduate,68
1715,AB,1915,1919,Ed,undergraduate,68
1716,,,1912,,undergraduate,68
1717,,1905,1906,,undergraduate,68
1718,AB,1899,1903,,undergraduate,68
1719,AB,1906,1910,Ed,undergraduate,68
1720,BA,1916,1918,,undergraduate,68
1722,AB,1918,1922,,undergraduate,68
1723,,1916,1917,Social work,undergraduate,68
1724,AB,1914,1918,Ed,undergraduate,68
1727,AB,1888,1892,Ed,undergraduate,68
1728,AB,1917,1921,Ed,undergraduate,68
1729,AB,1908,1912,,undergraduate,68
1730,,1889,1893,Ed,undergraduate,68
1731,PhB,1895,1899,Lib Sci,undergraduate,68
1733,AB,1893,1897,,undergraduate,68
1737,AB,1896,1900,Ed,undergraduate,68
1739,,1883,1884,,undergraduate,68
1740,AB,1916,1920,Ed,undergraduate,68
1741,AB,1903,1907,Ed,undergraduate,68
1742,AB,1892,1896,Ed,undergraduate,68
1743,AB,1906,1910,Ed,undergraduate,68
1745,AB,1914,1918,,undergraduate,68
1746,MD,,1887,Med,undergraduate,68
1748,BA,1921,1923,English,undergraduate,68
1749,MD,,1883,Med,undergraduate,68
1750,AB,1914,1918,,undergraduate,68
1752,,1896,1897,Library Sci,undergraduate,68
1753,AB,1909,1913,,undergraduate,68
1754,AB,1906,1910,Ed,undergraduate,68
1755,,1884,1886,Ed,undergraduate,68
1757,AB,1892,1896,,undergraduate,68
1758,AB,1904,1908,Ed,undergraduate,68
1759,AB,1908,1912,Ed,undergraduate,68
1760,,,1923,Nursing,undergraduate,68
1761,AB,1903,1907,Lib Sci,undergraduate,68
1762,AB,1917,1921,,undergraduate,68
1763,AB,1911,1915,,undergraduate,68
1765,AB,1910,1914,,undergraduate,68
1826,AB,1917,1921,Ed,undergraduate,68
1827,AB,,1923,Ed,undergraduate,68
1828,AB,,1911,Lang,undergraduate,68
1829,AB,1915,1919,,undergraduate,68
1830,,,1904,,undergraduate,68
1831,AB,1917,1921,Lib Sci,undergraduate,68
1832,AB,1918,1922,Ed,undergraduate,68
1833,AB,1918,1922,Lib Sci,undergraduate,68
1834,AB,1919,1923,Math,undergraduate,68
1835,,1905,1906,Ed,undergraduate,68
1836,AB,1894,1898,Ed,undergraduate,68
1837,,1886,1888,Ed,undergraduate,68
1838,,1891,1892,ED,undergraduate,68
1839,,1877,1883,,undergraduate,68
1841,MD,,1905,Med,undergraduate,68
1842,AB,1903,1907,Ed,undergraduate,68
1847,AB,1896,1900,Ed,undergraduate,68
1843,MD,,1882,Med,undergraduate,68
1844,AB,1891,1895,English,undergraduate,68
1845,AB,1916,1920,English,undergraduate,68
1846,AB,1919,1923,,undergraduate,68
1848,AB,1917,1921,Ed,undergraduate,68
1849,AB,1911,1915,Econ,undergraduate,68
1850,AB,1919,1923,Soc Work,undergraduate,68
1851,,1891,1894,Med,undergraduate,68
1852,,,1918,,undergraduate,68
1874,,1917,1918,Health,undergraduate,68
1854,BA,1913,1917,Ed,undergraduate,68
1855,AB,1908,1912,Lang,undergraduate,68
1856,BL,1886,1890,Ed,undergraduate,68
1857,,1897,1898,,undergraduate,68
1858,AB,1919,1923,Ed,undergraduate,68
1859,AB,1914,1918,Ed,undergraduate,68
1860,,1892,1894,,undergraduate,68
1861,AB,1919,1923,,undergraduate,68
1862,PhB,1887,1891,Ed,undergraduate,68
1863,,1890,1893,,undergraduate,68
1864,,1900,1901,,undergraduate,68
1865,AB,,1920,,undergraduate,68
1867,AB,1919,1923,,undergraduate,68
1868,AB,1912,1916,,undergraduate,68
1866,BS,1913,1917,Science,undergraduate,68
1870,AB,1889,1893,,undergraduate,68
1871,AB,1898,1902,,undergraduate,68
1872,,1892,1894,,undergraduate,68
1873,AB,1918,1922,Sci,undergraduate,68
1875,,,1900,,undergraduate,68
1876,,1918,1920,,undergraduate,68
1877,AB,1886,1887,,undergraduate,68
1878,AB,1905,1909,Ed,undergraduate,68
1879,,,1923,Soc Work,undergraduate,68
1880,AB,1918,1922,Ed,undergraduate,68
1881,AB,1908,1912,Ed,undergraduate,68
1882,AB,,1896,,undergraduate,68
1883,BA,1919,1923,,undergraduate,68
1884,AB,1917,1921,Soc Work,undergraduate,68
1885,AB,1916,1920,Ed,undergraduate,68
1887,BL,1891,1895,Ed,undergraduate,68
1888,AB,1918,1922,,undergraduate,68
1891,,1920,1921,,undergraduate,68
1892,BA,1918,1922,Ed,undergraduate,68
1894,AB,1916,1920,Engl,undergraduate,68
1895,AB,1917,1921,Ed,undergraduate,68
1896,,1896,1898,,undergraduate,68
1897,MD,,1885,Med,undergraduate,68
1898,BA,1909,1913,Ed,undergraduate,68
1899,AB,1895,1899,Lib Sci,undergraduate,68
1900,AB,1892,1896,Ed,undergraduate,68
1901,,1877,1878,Ed,undergraduate,68
1902,AB,1918,1922,Ed,undergraduate,68
1903,,1899,1902,Med,undergraduate,68
1904,AB,1901,1905,Ed,undergraduate,68
1905,,1880,1882,,undergraduate,68
1906,,1889,1890,Ed,undergraduate,68
1907,,1893,1895,,undergraduate,68
1908,AB,1918,1922,Ed,undergraduate,68
1910,AB,1911,1915,Soc Serv,undergraduate,68
1912,,1901,1902,ED,undergraduate,68
1911,BL,1896,1900,Ed,undergraduate,68
1913,ML,1881,1885,Ed,undergraduate,68
1914,BA,1908,1912,,undergraduate,68
1915,AB,1913,1917,,undergraduate,68
1916,AB,1913,1917,Ed,undergraduate,68
1917,,1916,1917,,undergraduate,68
1918,,,1875,,undergraduate,68
1919,AB,1911,1915,Ed,undergraduate,68
1920,BA,1902,1906,Ed,undergraduate,68
1921,AB,1896,1900,ED,undergraduate,68
1922,,1888,1889,Dent,undergraduate,68
1923,BA,1911,1915,Ed,undergraduate,68
1924,,1888,1889,Lang,undergraduate,68
1925,AB,1902,1906,Lib Sci,undergraduate,68
1926,,1901,1902,Nurses Training,undergraduate,68
1927,AB,1899,1903,Ed,undergraduate,68
1928,AB,1916,1920,,undergraduate,68
1929,AB,1916,1920,,undergraduate,68
1930,AB,1908,1912,Ed,undergraduate,68
1931,AB,1918,1922,Ed,undergraduate,68
1932,AB,1917,1921,Lang,undergraduate,68
1933,MD,,1895,Med,undergraduate,68
1934,AB,,1923,,undergraduate,68
1935,,1914,1920,Soc.Serv.,undergraduate,68
1936,,1915,1918,,undergraduate,68
1937,AB,1914,1918,ED,undergraduate,68
1938,MD,,1898,Med,undergraduate,68
1939,AB,1908,1912,Lib.Sci.,undergraduate,68
1940,AB,1918,1922,Ed,undergraduate,68
1941,AB,1894,1898,Ed,undergraduate,68
1942,AB,1918,1922,Ed,undergraduate,68
1943,,1892,1893,Sci,undergraduate,68
1944,AB,1917,1921,Ed,undergraduate,68
1945,AB,1918,1922,Ed,undergraduate,68
1946,,1895,1896,Ed,undergraduate,68
1947,BA,1909,1913,Ed,undergraduate,68
1948,,1898,1899,Music,undergraduate,68
1949,,1916,1917,,undergraduate,68
1950,,1920,1921,,undergraduate,68
1951,AB,1904,1908,Ed,undergraduate,68
1952,AB,1916,1920,Ed,undergraduate,68
1953,,1905,1906,Ed,undergraduate,68
1954,AB,1910,1914,Ed,undergraduate,68
1955,,1892,1924,Ed,undergraduate,68
1956,AB,1918,1922,,undergraduate,68
1957,BA,1919,1923,,undergraduate,68
1958,PhC,,1920,Phrm,undergraduate,68
1959,MD,,1916,Med,undergraduate,68
1960,AB,1912,1916,Ed,undergraduate,68
1961,,1892,1893,Ed,undergraduate,68
1962,AB,1918,1922,Ed,undergraduate,68
1963,AB,1902,1906,English,undergraduate,68
1964,BPh,,1897,Pharm,undergraduate,68
1965,,,1922,,undergraduate,68
1967,,1913,1915,,undergraduate,68
1968,BA,1903,1907,Ed,undergraduate,68
1969,,,,,undergraduate,68
1970,AB,1913,1917,,undergraduate,68
1971,,1917,1918,Ed,undergraduate,68
1972,AB,1918,1919,ED,undergraduate,68
1973,AB,1910,1914,English,undergraduate,68
1974,MD,,1896,Med,undergraduate,68
1975,,1903,1904,,undergraduate,68
1977,,1915,1916,Eng.,undergraduate,68
1976,PhB,1894,1898,Ed,undergraduate,68
1978,AB,1895,1899,Ed,undergraduate,68
1979,AB,1919,1923,,undergraduate,68
1980,AB,1908,1912,ED,undergraduate,68
1981,AB,1916,1920,,undergraduate,68
1982,AB,1890,1894,,undergraduate,68
1983,AB,1900,1904,Ed,undergraduate,68
1984,DDS,,1921,Dent,undergraduate,68
1985,AB,1912,1916,Lib Sci,undergraduate,68
1986,AB,1909,1913,Engl,undergraduate,68
1987,BL,1884,1888,,undergraduate,68
1989,BA,1915,1919,Engl,undergraduate,68
1990,AB,1915,1919,,undergraduate,68
1991,BA,1919,1923,Ed,undergraduate,68
1992,BA,1915,1919,Sci,undergraduate,68
1993,,1893,1895,Ed,undergraduate,68
1994,,1877,1878,,undergraduate,68
1995,AB,1911,1915,Ed,undergraduate,68
1996,AB,1918,1922,Ed,undergraduate,68
2000,,1898,1899,Ed,undergraduate,68
2001,AB,1906,1910,E,undergraduate,68
2002,AB,1917,1921,Ed,undergraduate,68
